DrugID	Drug_Target
DB03128	2917
DB03128	10803
DB03128	1903
DB03128	339403
DB03128	387129
DB03128	64407
DB03128	3351
DB03128	183
DB03128	2773
DB03128	57413
DB03128	1268
DB03128	6001
DB03128	5733
DB03128	6846
DB03128	6375
DB03128	5697
DB03128	2832
DB03128	885
DB03128	4987
DB03128	57153
DB03128	5999
DB03128	4988
DB03128	6915
DB03128	4295
DB03128	2641
DB03128	7852
DB03128	10636
DB03128	259285
DB03128	259286
DB03128	152
DB03128	1135
DB03128	9170
DB03128	2642
DB03128	346562
DB03128	594857
DB03128	3269
DB03128	259287
DB03128	2919
DB03128	23566
DB03128	148
DB03128	1103
DB03128	1908
DB03128	23236
DB03128	728
DB03128	7204
DB03128	4889
DB03128	1235
DB03128	4923
DB03128	2359
DB03128	11255
DB03128	108
DB03128	2770
DB03128	2841
DB03128	2918
DB03128	10161
DB03128	347148
DB03128	1137
DB03128	2922
DB03128	6364
DB03128	4922
DB03128	56923
DB03128	3579
DB03128	5021
DB03128	5179
DB03128	2837
DB03128	3355
DB03128	2149
DB03128	6863
DB03128	1237
DB03128	53829
DB03128	2915
DB03128	10316
DB03128	886
DB03128	2150
DB03128	2151
DB03128	1230
DB03128	2828
DB03128	5473
DB03128	57121
DB03128	53637
DB03128	5122
DB03128	10886
DB03128	3354
DB03128	1241
DB03128	64805
DB03128	6373
DB03128	3576
DB03128	2865
DB03128	6844
DB03128	3350
DB03128	338398
DB03128	2831
DB03128	283869
DB03128	8811
DB03128	29933
DB03128	51289
DB03128	1909
DB03128	9934
DB03128	6374
DB03128	3577
DB03128	23620
DB03128	7200
DB03128	6870
DB03128	4543
DB03128	4846
DB03128	2357
DB03128	719
DB03128	10887
DB03128	5724
DB03128	6866
DB03128	2587
DB03128	552
DB03128	27199
DB03128	6869
DB03128	147
DB03128	43
DB03128	5368
DB03128	2921
DB03128	10663
DB03128	1901
DB03128	60675
DB03128	115
DB03128	107
DB03128	6755
DB03128	58191
DB03128	3060
DB03128	5731
DB03128	5028
DB03128	1234
DB03128	643
DB03128	3361
DB03128	8601
DB03128	2852
DB03128	3627
DB03128	10815
DB03128	729230
DB03128	134
DB03128	6363
DB03128	222545
DB03128	8620
DB03128	51083
DB03128	6754
DB03128	6616
DB03128	113
DB03128	2862
DB03128	84634
DB03128	6751
DB03128	2916
DB03128	6372
DB03128	5539
DB03128	727
DB03128	5864
DB03128	5020
DB03128	50836
DB03128	5173
DB03128	2798
DB03128	128674
DB03128	8477
DB03128	84432
DB03128	10874
DB03128	590
DB03128	5443
DB03128	3358
DB03128	351
DB03128	2911
DB03128	57105
DB03128	126969
DB03128	84539
DB03128	5331
DB03128	64106
DB03128	2796
DB03128	185
DB03128	4986
DB03128	57007
DB03128	2840
DB03128	150
DB03128	623
DB03128	1815
DB03128	27334
DB03128	4852
DB03128	2693
DB03128	8997
DB03128	50835
DB03128	114
DB03128	10563
DB03128	2520
DB03128	5335
DB03128	6750
DB03128	156
DB03128	196883
DB03128	112
DB03128	2829
DB03128	5029
DB03128	7201
DB03128	5031
DB03128	2771
DB03128	718
DB03128	2797
DB03128	8698
DB03128	2767
DB03128	10911
DB03128	50865
DB03128	5997
DB03128	50839
DB03128	50833
DB03128	2864
DB03128	8484
DB03128	2847
DB03128	2792
DB03128	9002
DB03128	54429
DB03128	50832
DB03128	50831
DB03128	1236
DB03128	2867
DB03128	50837
DB03128	1902
DB03128	4985
DB03147	3419
DB03147	27034
DB03147	7386
DB03147	4714
DB03147	593
DB03147	1632
DB03147	4698
DB03147	1785
DB03147	2326
DB03147	7263
DB03147	84188
DB03147	4541
DB03147	7385
DB03147	4716
DB03147	4704
DB03147	6713
DB03147	56922
DB03147	6389
DB03147	4552
DB03147	4540
DB03147	189
DB03147	27249
DB03147	6240
DB03147	55967
DB03147	80308
DB03147	51
DB03147	4726
DB03147	2820
DB03147	7388
DB03147	27235
DB03147	9380
DB03147	728294
DB03147	4728
DB03147	64428
DB03147	1537
DB03147	594
DB03147	1728
DB03147	10434
DB03147	25874
DB03147	207
DB03147	4846
DB03147	4723
DB03147	3032
DB03147	8540
DB03147	4729
DB03147	89874
DB03147	54205
DB03147	8309
DB03147	5162
DB03147	4724
DB03147	4682
DB03147	7381
DB03147	9131
DB03147	23474
DB03147	4047
DB03147	587
DB03147	8310
DB03147	5498
DB03147	5625
DB03147	847
DB03147	8976
DB03147	5166
DB03147	4706
DB03147	215
DB03147	1610
DB03147	3421
DB03147	191
DB03147	3162
DB03147	4713
DB03147	2327
DB03147	9615
DB03147	35
DB03147	4709
DB03147	4710
DB03147	54
DB03147	3163
DB03147	1737
DB03147	2222
DB03147	1666
DB03147	2936
DB03147	2639
DB03147	4967
DB03147	2745
DB03147	33
DB03147	7384
DB03147	55711
DB03147	2671
DB03147	4718
DB03147	4519
DB03147	5169
DB03147	64780
DB03147	8050
DB03147	6241
DB03147	51660
DB03147	1727
DB03147	1312
DB03147	4860
DB03147	4731
DB03147	2109
DB03147	1743
DB03147	4708
DB03147	55328
DB03147	29796
DB03147	51004
DB03147	4539
DB03147	4535
DB03147	3320
DB03147	4842
DB03147	64087
DB03147	4835
DB03147	857
DB03147	4697
DB03147	4128
DB03147	1528
DB03147	259307
DB03147	5163
DB03147	37
DB03147	4722
DB03147	4707
DB03147	4536
DB03147	4711
DB03147	83990
DB03147	2271
DB03147	1536
DB03147	51805
DB03147	1807
DB03147	1535
DB03147	4705
DB03147	4715
DB03147	7498
DB03147	58472
DB03147	196743
DB03147	4129
DB03147	316
DB03147	1629
DB03147	55312
DB03147	6392
DB03147	6390
DB03147	4537
DB03147	54539
DB03147	1806
DB03147	64210
DB03147	7295
DB03147	5160
DB03147	4694
DB03147	79944
DB03147	27089
DB03147	34
DB03147	7296
DB03147	10989
DB03147	4524
DB03147	254958
DB03147	8443
DB03147	30
DB03147	5447
DB03147	7175
DB03147	23467
DB03147	54363
DB03147	8630
DB03147	4364
DB03147	4548
DB03147	27158
DB03147	1738
DB03147	4538
DB03147	2328
DB03147	22
DB03147	3420
DB03147	340481
DB03147	4725
DB03147	3712
DB03147	2068
DB03147	2232
DB03147	3030
DB03147	2108
DB03147	2110
DB03147	57019
DB03147	51079
DB03147	5164
DB03147	36
DB03147	23600
DB03147	25828
DB03147	374291
DB03147	645
DB03147	8802
DB03147	1892
DB03147	26007
DB03147	51750
DB03147	126328
DB03147	6582
DB03147	4712
DB03147	9391
DB03147	4688
DB03147	2876
DB03147	8801
DB03147	4720
DB03147	6391
DB03147	4689
DB03147	25974
DB03147	4700
DB03147	4719
DB03147	115677
DB03147	10587
DB03147	51647
DB03147	4702
DB03147	5424
DB03147	4695
DB03147	10101
DB03193	5465
DB03247	645
DB03247	4694
DB03247	4725
DB03247	64428
DB03247	5169
DB03247	27158
DB03247	4705
DB03247	4519
DB03247	4541
DB03247	4535
DB03247	4539
DB03247	4540
DB03247	4538
DB03247	4842
DB03247	5447
DB03247	4536
DB03247	4537
DB03247	79717
DB03247	4713
DB03247	64210
DB03247	1806
DB03247	4695
DB03247	4720
DB03247	4682
DB03247	4548
DB03247	54205
DB03247	7386
DB03247	4723
DB03247	4716
DB03247	4702
DB03247	4846
DB03247	340481
DB03247	1785
DB03247	51750
DB03247	4729
DB03247	29796
DB03247	857
DB03247	4707
DB03247	55967
DB03247	4698
DB03247	4706
DB03247	7384
DB03247	4697
DB03247	3320
DB03247	4731
DB03247	60490
DB03247	55
DB03247	4710
DB03247	55312
DB03247	27089
DB03247	4712
DB03247	2068
DB03247	57019
DB03247	25974
DB03247	51647
DB03247	126328
DB03247	6446
DB03247	4719
DB03247	54363
DB03247	115677
DB03247	9391
DB03247	4700
DB03247	51079
DB03247	80347
DB03247	83990
DB03247	22
DB03247	5424
DB03247	4704
DB03247	4718
DB03247	4715
DB03247	105372824
DB03247	4724
DB03247	191
DB03247	54
DB03247	1723
DB03247	8976
DB03247	80308
DB03247	55163
DB03247	1610
DB03247	4711
DB03247	4714
DB03247	7385
DB03247	189
DB03247	7381
DB03247	27249
DB03247	10213
DB03247	10101
DB03247	7388
DB03247	2876
DB03247	1807
DB03247	7173
DB03247	6422
DB03247	10434
DB03247	4708
DB03247	4552
DB03247	389434
DB03247	4726
DB03247	790
DB03247	54539
DB03247	52
DB03247	207
DB03247	4722
DB03247	7372
DB03247	374291
DB03247	4709
DB03247	4728
DB03247	93650
DB03247	1537
DB03310	2946
DB03310	2936
DB03614	4548
DB03615	5034
DB03619	108
DB03619	796
DB03619	5443
DB03619	387129
DB03619	155
DB03619	2695
DB03619	113091
DB03619	799
DB03619	2950
DB03619	9340
DB03619	54331
DB03619	554
DB03619	4158
DB03619	2696
DB03619	594857
DB03619	1392
DB03619	113
DB03619	114
DB03619	1395
DB03619	5746
DB03619	6343
DB03619	109
DB03619	4157
DB03619	117
DB03619	3363
DB03619	135
DB03619	551
DB03619	5744
DB03619	196883
DB03619	7432
DB03619	1816
DB03619	111
DB03619	59350
DB03619	154
DB03619	5745
DB03619	5729
DB03619	7433
DB03619	136
DB03619	3362
DB03619	5734
DB03619	2641
DB03619	5739
DB03619	116
DB03619	4160
DB03619	115
DB03619	122042
DB03619	3973
DB03619	107
DB03619	7253
DB03619	797
DB03619	3360
DB03619	2692
DB03619	2740
DB03619	5732
DB03619	153
DB03619	3375
DB03619	2691
DB03619	4161
DB03619	104909134
DB03619	2642
DB03619	2492
DB03619	9971
DB03619	6344
DB03619	1956
DB03619	7434
DB03619	151306
DB03619	5741
DB03619	133
DB03619	79924
DB03619	112
DB03619	9446
DB03619	2778
DB03619	3274
DB03619	4159
DB03619	134864
DB03754	883
DB03754	124583
DB03754	262
DB03754	79661
DB03754	7422
DB03754	10020
DB03754	1634
DB03754	6872
DB03754	7372
DB03754	23590
DB03754	3938
DB03754	3265
DB03756	5465
DB03756	10005
DB03756	6257
DB03756	6256
DB03756	5468
DB03756	2641
DB03756	5122
DB03756	6342
DB03756	30
DB03756	338557
DB03756	6258
DB03766	222545
DB03766	5029
DB03766	7201
DB03766	6866
DB03766	10887
DB03766	10874
DB03766	2796
DB03766	84432
DB03766	8477
DB03766	3358
DB03766	8620
DB03766	185
DB03766	2840
DB03766	347148
DB03766	2829
DB03766	3814
DB03766	64407
DB03766	183
DB03766	387129
DB03766	1902
DB03766	2358
DB03766	64106
DB03766	10161
DB03766	6863
DB03766	1371
DB03766	2671
DB03766	1128
DB03766	147
DB03766	1241
DB03766	10886
DB03766	2915
DB03766	10316
DB03766	5031
DB03766	5331
DB03766	2149
DB03766	2925
DB03766	2922
DB03766	301
DB03766	4829
DB03766	3357
DB03766	2797
DB03766	156
DB03766	1907
DB03766	2828
DB03766	551
DB03766	3269
DB03766	146
DB03766	10243
DB03766	7204
DB03766	1906
DB03766	3356
DB03766	4922
DB03766	1910
DB03766	1131
DB03766	23236
DB03766	2862
DB03766	2520
DB03766	2798
DB03766	84634
DB03766	5997
DB03766	8997
DB03766	5028
DB03766	2693
DB03766	2867
DB03766	2864
DB03766	9002
DB03766	2847
DB03766	2876
DB03766	55902
DB03766	56923
DB03766	5367
DB03766	5020
DB03766	148
DB03766	3061
DB03766	115557
DB03766	885
DB03766	1908
DB03766	846
DB03766	2869
DB03766	6375
DB03766	4295
DB03766	2641
DB03766	9170
DB03766	2642
DB03766	4828
DB03766	594857
DB03766	4923
DB03766	6915
DB03766	54331
DB03766	129521
DB03766	10287
DB03766	8111
DB03766	6865
DB03766	10800
DB03766	257313
DB03766	94233
DB03766	3062
DB03766	5737
DB03766	9630
DB03766	23566
DB03766	1133
DB03766	84109
DB03766	100462981
DB03766	1909
DB03766	6288
DB03766	84539
DB03766	160728
DB03766	56413
DB03766	128674
DB03766	887
DB03766	10911
DB03766	6846
DB03766	623
DB03766	5330
DB03766	5724
DB03766	3060
DB03766	5731
DB03766	886
DB03766	2150
DB03766	2837
DB03766	552
DB03766	2865
DB03766	6870
DB03766	57121
DB03766	5290
DB03766	27334
DB03766	2776
DB03766	6869
DB03766	351
DB03766	29933
DB03766	2911
DB03766	2767
DB03766	2151
DB03766	60675
DB03766	7200
DB03766	57105
DB03766	23620
DB03766	5021
DB03766	2769
DB03793	25824
DB03793	10247
DB03793	9367
DB03793	1371
DB03793	1610
DB03793	6564
DB03796	1581
DB03796	2520
DB03796	64106
DB03796	5047
DB03796	211
DB03796	2149
DB03796	7204
DB03796	147
DB03796	10434
DB03796	2182
DB03796	8648
DB03796	222545
DB03796	6863
DB03796	9611
DB03796	2828
DB03796	23389
DB03796	54331
DB03796	887
DB03796	115557
DB03796	885
DB03796	29841
DB03796	8477
DB03796	51129
DB03796	5021
DB03796	84539
DB03796	185
DB03796	9282
DB03796	2837
DB03796	10287
DB03796	9227
DB03796	3358
DB03796	8463
DB03796	55588
DB03796	1909
DB03796	5029
DB03796	2796
DB03796	5367
DB03796	123
DB03796	2840
DB03796	84432
DB03796	8824
DB03796	7201
DB03796	4862
DB03796	156
DB03796	133522
DB03796	886
DB03796	55090
DB03796	11001
DB03796	10413
DB03796	60675
DB03796	23054
DB03796	9374
DB03796	2911
DB03796	8443
DB03796	183
DB03796	9412
DB03796	347148
DB03796	5469
DB03796	351
DB03796	9443
DB03796	1902
DB03796	2358
DB03796	2168
DB03796	4800
DB03796	9442
DB03796	2695
DB03796	50486
DB03796	3156
DB03796	2150
DB03796	7004
DB03796	552
DB03796	5468
DB03796	2181
DB03796	23305
DB03796	337
DB03796	9672
DB03796	90390
DB03796	4846
DB03796	2776
DB03796	27242
DB03796	6870
DB03796	2829
DB03796	1066
DB03796	57105
DB03796	10161
DB03796	400569
DB03796	51703
DB03796	25937
DB03796	3060
DB03796	2151
DB03796	3814
DB03796	6288
DB03796	6837
DB03796	6383
DB03796	25942
DB03796	6017
DB03796	257313
DB03796	1579
DB03796	112950
DB03796	54600
DB03796	6866
DB03796	122970
DB03796	2274
DB03796	84188
DB03796	6721
DB03796	7005
DB03796	5731
DB03796	387129
DB03796	3157
DB03796	6010
DB03796	3992
DB03796	5599
DB03796	221914
DB03796	1128
DB03796	8800
DB03796	19
DB03796	2922
DB03796	948
DB03796	64407
DB03796	1374
DB03796	9862
DB03796	2719
DB03796	3174
DB03796	2262
DB03796	1387
DB03796	10082
DB03796	6121
DB03796	6604
DB03796	129521
DB03796	9630
DB03796	6095
DB03796	27063
DB03796	56413
DB03796	2869
DB03796	5743
DB03796	406
DB03796	6375
DB03796	1910
DB03796	11332
DB03796	3356
DB03796	375790
DB03796	8540
DB03796	1906
DB03796	892
DB03796	8111
DB03796	10874
DB03796	1543
DB03796	10891
DB03796	551
DB03796	148
DB03796	1024
DB03796	9477
DB03796	1133
DB03796	146
DB03796	641371
DB03796	10316
DB03796	7296
DB03796	1490
DB03796	27095
DB03796	6865
DB03796	1208
DB03796	96764
DB03796	84109
DB03796	23620
DB03796	7804
DB03796	5330
DB03796	54797
DB03796	5997
DB03796	9968
DB03796	84634
DB03796	338
DB03796	10800
DB03796	3339
DB03796	3061
DB03796	5290
DB03796	10887
DB03796	6385
DB03796	3949
DB03796	5028
DB03796	80205
DB03796	6869
DB03796	100462981
DB03796	301
DB03796	4829
DB03796	338557
DB03796	8202
DB03796	94233
DB03796	3357
DB03796	1907
DB03796	29079
DB03796	4828
DB03796	23205
DB03796	2194
DB03796	9575
DB03796	1376
DB03796	5947
DB03796	4035
DB03796	2797
DB03796	2867
DB03796	55711
DB03796	27334
DB03796	594857
DB03796	2767
DB03796	10911
DB03796	2864
DB03796	9969
DB03796	5737
DB03796	2239
DB03796	3062
DB03796	4923
DB03796	9002
DB03796	336
DB03796	2642
DB03796	623
DB03796	57761
DB03796	5122
DB03796	219541
DB03796	5724
DB03796	10886
DB03796	151056
DB03796	1241
DB03796	29933
DB03796	10005
DB03796	5031
DB03796	2865
DB03796	283848
DB03796	5244
DB03796	23566
DB03796	5020
DB03796	128674
DB03796	57121
DB03796	8620
DB03796	2862
DB03796	4843
DB03796	81857
DB03796	51003
DB03796	4899
DB03796	3158
DB03796	4199
DB03796	6846
DB03796	5465
DB03796	2769
DB03796	116519
DB03796	51586
DB03796	6319
DB03796	6822
DB03796	7200
DB03796	2915
DB03796	9441
DB03796	2222
DB03796	2798
DB03796	2033
DB03796	3269
DB03796	1558
DB03796	23179
DB03796	8841
DB03796	10498
DB03796	10025
DB03796	6667
DB03796	3091
DB03796	9612
DB03796	5948
DB03796	2817
DB03796	1432
DB03796	846
DB03796	23097
DB03796	221223
DB03796	4647
DB03796	9170
DB03796	23236
DB03796	5406
DB03796	345
DB03796	2180
DB03796	2167
DB03796	34
DB03796	4922
DB03796	348
DB03796	79718
DB03796	7124
DB03796	84246
DB03796	1131
DB03796	56923
DB03796	4802
DB03796	376497
DB03796	10499
DB03796	23541
DB03796	2925
DB03796	1908
DB03796	5375
DB03796	2169
DB03796	85441
DB03796	2171
DB03796	6382
DB03796	5331
DB03796	2170
DB03796	9439
DB03796	7097
DB03796	2693
DB03796	4801
DB03796	10965
DB03796	335
DB03796	6915
DB03796	5601
DB03796	4295
DB03796	2847
DB03796	8997
DB03796	2641
DB03796	6256
DB03796	10001
DB03796	5538
DB03796	9440
DB03796	11010
DB03843	113612
DB03843	221120
DB03843	54890
DB03843	387893
DB03843	1548
DB03843	125
DB03843	22992
DB03843	874
DB03843	222
DB03843	51268
DB03843	84266
DB03843	128
DB03843	54784
DB03843	7172
DB03843	10327
DB03843	10901
DB03843	217
DB03843	5447
DB03843	8639
DB03843	131
DB03843	873
DB03843	29785
DB03843	314
DB03843	7124
DB03843	91801
DB03843	8932
DB03843	8846
DB03843	127
DB03843	4953
DB03843	218
DB03843	130
DB03843	29958
DB03843	847
DB03843	223
DB03843	4128
DB03843	160428
DB03843	316
DB03843	1757
DB03843	219
DB03843	4129
DB03843	1557
DB03843	84678
DB03843	224
DB03843	260293
DB03843	1544
DB03843	121642
DB03929	8431
DB03929	2741
DB03929	2902
DB04160	159
DB04160	2224
DB04160	27018
DB04173	2272
DB04209	3778
DB04209	3782
DB04272	58190
DB04272	107080644
DB04272	59338
DB04272	7371
DB04272	50
DB04272	57494
DB04272	8654
DB04272	353
DB04272	6714
DB04272	27232
DB04272	283
DB04272	9955
DB04272	8833
DB04272	79158
DB04272	641
DB04272	6038
DB04272	635
DB04272	1360
DB04272	231
DB04272	8634
DB04272	733
DB04272	22934
DB04272	6035
DB04272	10673
DB04272	3704
DB04272	171425
DB04272	3420
DB04272	146861
DB04272	3419
DB04272	6037
DB04272	2194
DB04272	47
DB04272	1431
DB04272	48
DB04272	4191
DB04272	5106
DB04272	9146
DB04272	3418
DB04272	3421
DB04272	762
DB04272	4282
DB04272	25823
DB04272	284111
DB04272	2821
DB04272	9058
DB04272	8574
DB04272	6576
DB04272	100616496
DB04272	1896
DB04339	2950
DB04339	9245
DB04348	9971
DB04348	2172
DB04398	2826
DB04398	5179
DB04398	8811
DB04398	183
DB04398	1237
DB04398	346562
DB04398	56477
DB04398	106707243
DB04398	5697
DB04398	51660
DB04398	1813
DB04398	4283
DB04398	1268
DB04398	4889
DB04398	4987
DB04398	10803
DB04398	54331
DB04398	682
DB04398	3354
DB04398	259286
DB04398	50834
DB04398	2917
DB04398	1814
DB04398	9170
DB04398	353164
DB04398	108
DB04398	1902
DB04398	2913
DB04398	53637
DB04398	51289
DB04398	339403
DB04398	6001
DB04398	5173
DB04398	6364
DB04398	727
DB04398	623
DB04398	1815
DB04398	50865
DB04398	56670
DB04398	2773
DB04398	1129
DB04398	11255
DB04398	3351
DB04398	1269
DB04398	1232
DB04398	2841
DB04398	84264
DB04398	23566
DB04398	6000
DB04398	186
DB04398	2833
DB04398	2914
DB04398	5733
DB04398	6387
DB04398	3029
DB04398	2919
DB04398	5540
DB04398	2770
DB04398	6288
DB04398	2912
DB04398	9934
DB04398	57121
DB04398	9123
DB04398	10636
DB04398	152
DB04398	4544
DB04398	259293
DB04398	5473
DB04398	10874
DB04398	2921
DB04398	3577
DB04398	729230
DB04398	1234
DB04398	58191
DB04398	6755
DB04398	160287
DB04398	8601
DB04398	107
DB04398	3948
DB04398	5443
DB04398	129521
DB04398	643
DB04398	56923
DB04398	4543
DB04398	113
DB04398	51083
DB04398	8484
DB04398	2847
DB04398	54429
DB04398	50832
DB04398	50831
DB04398	1236
DB04398	8698
DB04398	50833
DB04398	5030
DB04398	728
DB04398	92483
DB04398	6754
DB04398	2359
DB04398	3361
DB04398	10563
DB04398	187
DB04398	301
DB04398	6366
DB04398	2357
DB04398	718
DB04398	115
DB04398	2916
DB04398	6373
DB04398	5539
DB04398	6372
DB04398	3576
DB04398	10316
DB04398	3945
DB04398	2918
DB04398	6750
DB04398	4985
DB04398	50836
DB04398	3627
DB04398	50839
DB04398	50837
DB04398	50835
DB04398	1901
DB04398	4852
DB04398	10850
DB04398	109
DB04398	9194
DB04398	1230
DB04398	84539
DB04398	351
DB04398	114
DB04398	10663
DB04398	6751
DB04398	25874
DB04398	2840
DB04398	259290
DB04398	111
DB04398	846
DB04398	160728
DB04398	259296
DB04398	57413
DB04398	2920
DB04398	259289
DB04398	2771
DB04398	2832
DB04398	259292
DB04398	5726
DB04398	259295
DB04398	6566
DB04398	283869
DB04398	10287
DB04398	112
DB04398	9628
DB04398	196883
DB04398	8843
DB04398	9290
DB04398	338442
DB04398	100462981
DB04398	134
DB04398	116085
DB04398	3350
DB04398	59340
DB04398	23539
DB04398	165140
DB04398	3355
DB04398	50838
DB04398	6363
DB04398	1132
DB04398	259285
DB04398	57007
DB04398	719
DB04398	5368
DB04398	197257
DB04398	2587
DB04398	150
DB04398	64407
DB04398	11251
DB04398	256933
DB04398	1235
DB04398	2358
DB04398	27199
DB04398	1233
DB04398	4887
DB04398	6752
DB04398	53829
DB04398	2852
DB04398	259294
DB04398	3939
DB04398	4988
DB04398	7852
DB04398	6370
DB04398	5999
DB04398	3579
DB04398	4986
DB04398	5367
DB04398	4886
DB04398	64805
DB04398	1903
DB04398	5996
DB04398	338398
DB04398	2831
DB04398	259287
DB04398	6374
DB04465	3958
DB04465	51228
DB04540	3952
DB04540	5947
DB04540	6382
DB04540	1401
DB04540	2167
DB04540	1582
DB04540	336
DB04540	5948
DB04540	1593
DB04540	348
DB04540	338
DB04540	80270
DB04540	10858
DB04540	51141
DB04540	255738
DB04540	3991
DB04540	4035
DB04540	335
DB04540	80765
DB04540	6383
DB04540	949
DB04540	7804
DB04540	6770
DB04540	6385
DB04540	5781
DB04540	857
DB04540	3988
DB04540	9227
DB04540	6820
DB04540	10082
DB04540	2262
DB04540	19
DB04540	948
DB04540	375790
DB04540	3339
DB04540	337
DB04540	51128
DB04540	8435
DB04540	29881
DB04540	5777
DB04540	1071
DB04540	10380
DB04540	2817
DB04540	4547
DB04540	64241
DB04540	8542
DB04540	4864
DB04540	1583
DB04540	9420
DB04540	7421
DB04540	22937
DB04540	4973
DB04540	950
DB04540	3638
DB04540	3990
DB04540	1717
DB04540	9672
DB04540	4846
DB04540	213
DB04540	221914
DB04540	6720
DB04540	5447
DB04540	3250
DB04540	2719
DB04540	319
DB04540	1056
DB04540	9023
DB04540	116519
DB04540	6721
DB04540	3949
DB04540	9619
DB04540	345
DB04540	1432
DB04540	6646
DB04540	1718
DB04540	412
DB04540	5034
DB04540	3156
DB04540	26119
DB04540	1581
DB04540	3931
DB04540	2268
DB04540	2239
DB04540	4018
DB04540	21
DB04564	3938
DB04573	3292
DB04573	2099
DB04573	10720
DB04573	2100
DB04573	7363
DB04573	6462
DB04573	7923
DB04573	54575
DB04573	8630
DB04573	54659
DB04573	7367
DB04573	7366
DB04573	1543
DB04573	54576
DB04573	54577
DB04573	3294
DB04573	51144
DB04573	79799
DB04573	54578
DB04573	54600
DB04573	7364
DB04573	51478
DB04573	54579
DB04573	54657
DB04573	7365
DB04574	55867
DB04574	10599
DB04574	2100
DB04574	11309
DB04574	10380
DB04574	10864
DB04574	4363
DB04574	2099
DB04574	6783
DB04575	2099
DB04657	6389
DB04703	9212
DB04703	4318
DB04711	213
DB04711	629
DB04743	4353
DB04743	5743
DB04743	4057
DB04743	30814
DB04794	1595
DB04794	1555
DB04794	1586
DB04813	6580
DB04813	6581
DB04813	146802
DB04813	55244
DB04813	6582
DB04817	5742
DB04820	4128
DB04820	1312
DB04820	4129
DB04821	3350
DB04821	6531
DB04821	6530
DB04821	6532
DB04821	6571
DB04821	4353
DB04821	3269
DB04821	4128
DB04821	4129
DB04824	6462
DB04824	2099
DB04824	8856
DB04824	7298
DB04825	801
DB04832	6532
DB04832	4129
DB04832	4128
DB04832	1813
DB04834	1129
DB04835	1234
DB04837	3269
DB04838	781
DB04838	1066
DB04839	367
DB04840	6530
DB04841	8912
DB04841	8913
DB04841	774
DB04841	8911
DB04841	3269
DB04841	4986
DB04841	4985
DB04841	4988
DB04841	801
DB04842	3356
DB04842	153
DB04842	3269
DB04842	150
DB04842	1814
DB04842	1815
DB04842	151
DB04842	152
DB04842	3350
DB04842	3757
DB04842	786
DB04842	3351
DB04842	4987
DB04842	154
DB04842	3362
DB04842	1813
DB04842	6532
DB04842	3354
DB04842	6915
DB04842	3352
DB04842	3357
DB04843	1128
DB04843	1131
DB04843	1129
DB04844	6570
DB04844	6571
DB04844	1813
DB04845	10381
DB04846	151
DB04846	155
DB04846	150
DB04846	152
DB04846	153
DB04846	154
DB04854	7498
DB04855	3784
DB04855	3776
DB04855	6331
DB04855	146
DB04855	785
DB04855	783
DB04855	3760
DB04855	775
DB04855	150
DB04855	3757
DB04855	776
DB04855	784
DB04855	151
DB04855	153
DB04855	152
DB04855	779
DB04855	782
DB04855	3741
DB04855	778
DB04855	147
DB04855	6546
DB04855	148
DB04855	7067
DB04861	154
DB04861	4846
DB04861	155
DB04861	3350
DB04861	153
DB04864	43
DB04868	4067
DB04868	9578
DB04868	3815
DB04868	25
DB04868	4921
DB04868	2048
DB04868	780
DB04868	9429
DB04868	2049
DB04868	5159
DB04868	5156
DB04868	23632
DB04868	27
DB04868	285220
DB04868	7525
DB04868	57396
DB04868	2046
DB04868	763
DB04868	7075
DB04868	2322
DB04868	1445
DB04868	2444
DB04868	766
DB04868	5599
DB04868	5601
DB04868	1195
DB04868	640
DB04868	5602
DB04868	2044
DB04868	2050
DB04868	2047
DB04868	2043
DB04868	7010
DB04868	5607
DB04868	5600
DB04868	4916
DB04868	1432
DB04868	2042
DB04868	1969
DB04868	765
DB04868	51347
DB04868	11184
DB04868	761
DB04868	1436
DB04868	2534
DB04868	3932
DB04868	5894
DB04868	79837
DB04868	760
DB04868	759
DB04868	6793
DB04868	771
DB04868	4915
DB04868	2051
DB04868	51776
DB04868	5979
DB04868	3055
DB04868	2268
DB04868	6714
DB04868	51086
DB04868	673
DB04868	2041
DB04868	762
DB04868	57551
DB04868	768
DB04871	3358
DB04876	1803
DB04876	54878
DB04876	2191
DB04876	91039
DB04876	2641
DB04880	5139
DB04890	3269
DB04895	8829
DB04896	6530
DB04896	6532
DB04898	2147
DB04899	4881
DB04899	4883
DB04899	4882
DB04908	3350
DB04908	3356
DB04908	1815
DB04920	778
DB04920	776
DB04920	775
DB04920	779
DB04930	2099
DB04930	6323
DB04930	1576
DB04930	8856
DB04931	4159
DB04931	4157
DB04931	4161
DB04931	4160
DB04932	134
DB04932	135
DB04932	136
DB04938	2099
DB04941	1080
DB04946	1812
DB04946	150
DB04946	3351
DB04946	152
DB04946	1814
DB04946	1815
DB04946	3363
DB04946	3358
DB04946	3269
DB04946	3362
DB04946	1813
DB04946	1816
DB04946	3350
DB04946	3356
DB04946	148
DB04946	151
DB04946	1128
DB04946	1132
DB04946	10280
DB04946	6530
DB04946	3352
DB04946	1129
DB04946	6531
DB04948	150
DB04948	151
DB04948	3363
DB04948	152
DB04948	148
DB04948	3352
DB04948	3350
DB04948	3358
DB04951	5045
DB04953	56479
